Hydrogen,Oxigen,Nitrogen,Methane,CO,CO2,Ethylene,Ethane,Acethylene,DBDS,Power factor,Interfacial V,Dielectric rigidity,Water content,Health index,Life expectation,CO_H2_ratio,CH4_H2_ratio,C2H4_H2_ratio,C2H2_H2_ratio,H2_N2_ratio,O2_N2_ratio,H2_CO2_ratio,TransformerID,InstallationDate,MaintenanceSchedule,ReplacementHistory,MaintenanceID,MaintenanceType,MaintenanceDate,TransformerLoad,Temperature,Vibration,Humidity,Precipitation,Alerts,IncidentType,IncidentDetails,OperationID,OperatingTime,LoadCondition,PerformanceMetrics
22,1220,49900,3,30,813,5,291,0,0.0,1.0,32,57,27,13.4,51.0,1.3636363636363635,0.13636363636363635,0.22727272727272727,0.0,0.0004408817635270541,0.024448897795591184,0.02706027060270603,TX-1350,2007-02-04,2020-07-16,No major replacements,MNT-24681,Preventive Maintenance,2023-03-05,966.7909256792913,83.90197043159303,7.599898510550553,74.12864936988561,34.83687243714498,None,None,No incidents,OP-2411,19.409260473437964,Normal Load,Performance stable with a load of 966.7909256792913 KW and temperature 83.90197043159303°C
21,364,57700,3,40,967,3,68,0,0.0,1.0,34,60,15,13.4,51.0,1.9047619047619047,0.14285714285714285,0.14285714285714285,0.0,0.00036395147313691506,0.006308492201039862,0.02171664943123061,TX-9575,2007-08-27,2022-05-28,No major replacements,MNT-47338,Preventive Maintenance,2022-09-10,196.7973961017379,88.9529676597292,7.046716561575027,59.37355314845221,17.747837868147542,None,None,No incidents,OP-6121,19.409260473437964,Normal Load,Performance stable with a load of 196.7973961017379 KW and temperature 88.9529676597292°C
21,6240,52400,3,788,4290,7,0,0,0.0,1.0,34,56,41,13.4,51.0,37.523809523809526,0.14285714285714285,0.3333333333333333,0.0,0.00040076335877862595,0.11908396946564885,0.0048951048951048955,TX-4974,2000-02-03,2020-11-03,No major replacements,MNT-51108,Preventive Maintenance,2021-09-12,1696.758033824122,85.85757380843759,2.963643326188911,70.34929040715146,28.10743559641991,None,Storm,Severe weather affecting transformer,OP-8819,19.409260473437964,High Load,Performance stable with a load of 1696.758033824122 KW and temperature 85.85757380843759°C
21,197,56700,5,44,1070,6,523,0,0.0,2.55,32,52,20,13.4,51.0,2.0952380952380953,0.23809523809523808,0.2857142857142857,0.0,0.00037037037037037035,0.003474426807760141,0.019626168224299065,TX-5079,2001-03-15,2021-11-12,No major replacements,MNT-90910,Preventive Maintenance,2023-02-14,315.472940886176,44.654753356603585,4.882216650817016,75.08966185569122,35.988304996151946,None,None,No incidents,OP-1654,19.409260473437964,Normal Load,Performance stable with a load of 315.472940886176 KW and temperature 44.654753356603585°C
21,2710,5600,5,167,1260,3,0,0,0.0,0.6,51,51,10,13.4,6.5,7.9523809523809526,0.23809523809523808,0.14285714285714285,0.0,0.00375,0.48392857142857143,0.016666666666666666,TX-6939,2006-01-02,2023-05-05,No major replacements,MNT-78970,Preventive Maintenance,2023-08-28,481.34324144869134,93.25300940088214,3.8814103418923986,40.62308426098135,24.71116185150069,High Temperature Alert,None,No incidents,OP-8879,19.409260473437964,Normal Load,Performance stable with a load of 481.34324144869134 KW and temperature 93.25300940088214°C
21,243,48800,0,19,187,0,65,0,0.0,1.0,30,57,18,13.4,51.0,0.9047619047619048,0.0,0.0,0.0,0.00043032786885245904,0.004979508196721312,0.11229946524064172,TX-9861,2006-10-30,2021-07-01,No major replacements,MNT-63241,Preventive Maintenance,2023-07-29,1332.5834885941158,85.69131213147298,1.433839803488205,81.37949121699198,23.578969673822847,None,Storm,Severe weather affecting transformer,OP-7727,19.409260473437964,Normal Load,Performance stable with a load of 1332.5834885941158 KW and temperature 85.69131213147298°C
20,4530,53000,2,842,2750,0,0,0,5.0,0.24,45,53,4,13.4,19.0,42.1,0.1,0.0,0.0,0.0003773584905660377,0.08547169811320755,0.007272727272727273,TX-8515,2004-04-14,2020-02-19,No major replacements,MNT-31871,Preventive Maintenance,2020-11-12,222.98920862780213,74.3982896933818,8.944171862730423,25.774624977678002,23.849764425249788,None,None,No incidents,OP-7387,19.409260473437964,Normal Load,Performance stable with a load of 222.98920862780213 KW and temperature 74.3982896933818°C
20,17400,59600,4,395,999,16,4,0,0.0,1.0,32,46,31,13.4,51.0,19.75,0.2,0.8,0.0,0.0003355704697986577,0.29194630872483224,0.02002002002002002,TX-6751,2005-06-17,2020-01-06,No major replacements,MNT-42082,Preventive Maintenance,2020-02-11,768.3675816867117,29.04437183183825,7.237895312330104,47.5986311549992,20.861649437881464,None,None,No incidents,OP-9981,19.409260473437964,Normal Load,Performance stable with a load of 768.3675816867117 KW and temperature 29.04437183183825°C
20,14453,52582,7,66,568,2,1,0,0.0,0.33,46,73,5,13.4,19.0,3.3,0.35,0.1,0.0,0.0003803582975162603,0.2748659237001255,0.035211267605633804,TX-2364,2005-04-09,2022-01-30,No major replacements,MNT-98073,Preventive Maintenance,2022-11-10,1396.7919542785583,90.58100143881869,9.729808719782747,35.500677306219075,34.49996807960362,High Temperature Alert,None,No incidents,OP-8330,19.409260473437964,Normal Load,Performance stable with a load of 1396.7919542785583 KW and temperature 90.58100143881869°C
19,3490,30000,1,374,728,0,0,0,1.0,0.81,48,53,5,13.4,19.0,19.68421052631579,0.05263157894736842,0.0,0.0,0.0006333333333333333,0.11633333333333333,0.0260989010989011,TX-9271,2003-11-26,2023-02-19,No major replacements,MNT-66217,Preventive Maintenance,2023-10-17,1229.0668112877981,30.285279929374198,9.789296980411917,74.79216349517698,26.46474480976414,None,None,No incidents,OP-2793,19.409260473437964,Normal Load,Performance stable with a load of 1229.0668112877981 KW and temperature 30.285279929374198°C
4,893,69100,24,96,707,60,17,0,4.0,0.64,47,51,4,13.4,19.0,24.0,6.0,15.0,0.0,5.7887120115774244e-05,0.0129232995658466,0.005657708628005658,TX-6988,2009-07-02,2021-06-01,Replaced major components,MNT-53415,Emergency Maintenance,2022-11-11,1570.4675181917985,88.92102874997806,0.04244996048668348,45.59648619691029,43.310295024492945,None,None,No incidents,OP-7406,19.409260473437964,High Load,Performance stable with a load of 1570.4675181917985 KW and temperature 88.92102874997806°C
10,8010,36900,2,441,891,3,0,0,0.0,1.0,33,51,17,13.4,51.0,44.1,0.2,0.3,0.0,0.00027100271002710027,0.21707317073170732,0.01122334455667789,TX-8001,2002-10-08,2022-05-09,No major replacements,MNT-22788,Preventive Maintenance,2022-06-22,1736.4518835718934,66.9256320260661,0.39913895629114626,83.72824147604226,42.97608954666714,None,Storm,Severe weather affecting transformer,OP-1414,19.409260473437964,High Load,Performance stable with a load of 1736.4518835718934 KW and temperature 66.9256320260661°C
10,254,56500,4,71,1020,0,108,0,0.0,1.0,32,53,22,13.4,51.0,7.1,0.4,0.0,0.0,0.00017699115044247788,0.004495575221238938,0.00980392156862745,TX-5129,2012-01-03,2022-07-22,No major replacements,MNT-13180,Preventive Maintenance,2023-06-11,1801.547935563643,74.57764489659328,8.096403140885872,79.38748510945896,41.4583599076571,None,None,No incidents,OP-4194,19.409260473437964,High Load,Performance stable with a load of 1801.547935563643 KW and temperature 74.57764489659328°C
10,881,47800,2,54,1100,0,102,0,0.0,3.98,33,58,27,13.4,51.0,5.4,0.2,0.0,0.0,0.00020920502092050208,0.018430962343096234,0.00909090909090909,TX-5320,2003-05-06,2023-03-06,No major replacements,MNT-48710,Preventive Maintenance,2023-04-15,81.30981123208474,29.086160201999178,3.9710536482606495,98.96434988264059,33.452320281122425,None,Storm,Severe weather affecting transformer,OP-5800,19.409260473437964,Normal Load,Performance stable with a load of 81.30981123208474 KW and temperature 29.086160201999178°C
10,2060,6440,2,97,549,0,0,0,0.0,1.0,48,57,7,13.4,33.4,9.7,0.2,0.0,0.0,0.0015527950310559005,0.3198757763975155,0.018214936247723135,TX-7065,2000-03-19,2020-02-08,No major replacements,MNT-96141,Preventive Maintenance,2021-06-05,1808.3645959101361,75.08082794770506,4.850588677351599,98.27393306231083,28.733579239264433,None,None,No incidents,OP-7985,19.409260473437964,High Load,Performance stable with a load of 1808.3645959101361 KW and temperature 75.08082794770506°C
10,2740,53500,2,46,322,4,211,0,0.0,1.0,34,57,27,13.4,51.0,4.6,0.2,0.4,0.0,0.00018691588785046728,0.05121495327102804,0.031055900621118012,TX-9397,2010-02-08,2022-11-13,No major replacements,MNT-84622,Preventive Maintenance,2023-06-24,1555.2508295898042,29.107564096878136,5.933650227075548,77.4377352269238,14.064521980397815,None,None,No incidents,OP-9986,19.409260473437964,High Load,Performance stable with a load of 1555.2508295898042 KW and temperature 29.107564096878136°C
10,210,48900,7,44,1060,30,521,0,0.0,1.0,33,48,44,13.4,51.0,4.4,0.7,3.0,0.0,0.00020449897750511248,0.004294478527607362,0.009433962264150943,TX-9779,2004-11-07,2022-08-15,No major replacements,MNT-90819,Preventive Maintenance,2023-07-03,239.38386141126165,64.33212070296602,3.9746531520251063,64.93329008689352,10.148107519894618,None,Flood,Flood occurred causing minor damage,OP-8084,19.409260473437964,Normal Load,Performance stable with a load of 239.38386141126165 KW and temperature 64.33212070296602°C
9,228,45900,2,44,515,0,128,0,0.0,1.0,32,48,72,13.4,51.0,4.888888888888889,0.2222222222222222,0.0,0.0,0.000196078431372549,0.0049673202614379085,0.017475728155339806,TX-1215,2008-12-31,2022-03-14,No major replacements,MNT-71143,Preventive Maintenance,2023-07-22,1953.778044212282,21.36442021937892,0.09192061840957444,44.000993833502875,2.096246897744458,None,None,No incidents,OP-4842,19.409260473437964,High Load,Performance stable with a load of 1953.778044212282 KW and temperature 21.36442021937892°C
9,13000,45000,2,526,2050,0,0,0,0.0,1.0,32,60,24,13.4,51.0,58.44444444444444,0.2222222222222222,0.0,0.0,0.0002,0.28888888888888886,0.004390243902439025,TX-1675,2014-10-21,2021-08-06,No major replacements,MNT-31448,Preventive Maintenance,2021-09-11,336.69273023305544,63.591010118769205,0.7777732170995633,42.351529009433364,48.2166381442342,None,Storm,Severe weather affecting transformer,OP-2267,19.409260473437964,Normal Load,Performance stable with a load of 336.69273023305544 KW and temperature 63.591010118769205°C
9,12000,45100,4,475,1570,0,0,0,0.0,1.0,32,54,12,13.4,51.0,52.77777777777778,0.4444444444444444,0.0,0.0,0.00019955654101995565,0.2660753880266075,0.005732484076433121,TX-1073,2008-05-06,2020-09-09,No major replacements,MNT-79225,Preventive Maintenance,2022-06-24,1316.4359575194349,33.90700812263843,3.0223620236380078,23.55058259650031,23.39789500583481,None,None,No incidents,OP-1944,19.409260473437964,Normal Load,Performance stable with a load of 1316.4359575194349 KW and temperature 33.90700812263843°C
9,2200,58100,6,432,7980,17,0,0,0.0,0.67,42,37,21,13.4,6.1,48.0,0.6666666666666666,1.8888888888888888,0.0,0.0001549053356282272,0.0378657487091222,0.0011278195488721805,TX-8937,2008-05-31,2021-02-18,No major replacements,MNT-17272,Preventive Maintenance,2022-09-21,338.6240700460328,94.35875435863795,6.306389050602231,87.70994848842975,9.79375497067495,High Temperature Alert,Storm,Severe weather affecting transformer,OP-1390,19.409260473437964,Normal Load,Performance stable with a load of 338.6240700460328 KW and temperature 94.35875435863795°C
9,278,53900,2,34,1120,0,55,0,0.0,3.93,30,53,38,13.4,51.0,3.7777777777777777,0.2222222222222222,0.0,0.0,0.00016697588126159555,0.005157699443413729,0.008035714285714285,TX-9539,2007-06-12,2021-09-05,No major replacements,MNT-91469,Preventive Maintenance,2023-10-12,483.81157740153856,67.03894595919355,7.743933972031089,31.359095764860896,29.790062115174266,None,None,No incidents,OP-1192,19.409260473437964,Normal Load,Performance stable with a load of 483.81157740153856 KW and temperature 67.03894595919355°C
9,414,37700,2,34,843,5,278,0,0.0,1.0,31,58,39,13.4,51.0,3.7777777777777777,0.2222222222222222,0.5555555555555556,0.0,0.00023872679045092838,0.010981432360742706,0.010676156583629894,TX-7750,2000-05-12,2023-11-29,No major replacements,MNT-89421,Preventive Maintenance,2023-12-14,1555.3522998122683,98.80799866068816,4.154316548914753,25.667058263846315,8.706995590116746,High Temperature Alert,None,No incidents,OP-2641,19.409260473437964,High Load,Performance stable with a load of 1555.3522998122683 KW and temperature 98.80799866068816°C
9,2700,73600,4,238,5050,6,0,0,0.0,1.37,41,54,12,13.4,6.5,26.444444444444443,0.4444444444444444,0.6666666666666666,0.0,0.00012228260869565218,0.036684782608695655,0.0017821782178217822,TX-9723,2008-10-04,2022-10-26,No major replacements,MNT-78938,Preventive Maintenance,2023-12-26,403.07369516552933,86.24778506859339,5.726964111174674,30.472860189564095,45.28513446692812,None,Storm,Severe weather affecting transformer,OP-8392,19.409260473437964,Normal Load,Performance stable with a load of 403.07369516552933 KW and temperature 86.24778506859339°C
9,17000,53500,4,173,1370,3,0,0,0.0,1.0,44,54,5,13.4,51.0,19.22222222222222,0.4444444444444444,0.3333333333333333,0.0,0.00016822429906542056,0.3177570093457944,0.006569343065693431,TX-5251,2001-01-29,2023-10-18,No major replacements,MNT-82584,Preventive Maintenance,2023-12-27,1319.6462712992316,90.68408994955723,3.146388893437039,40.65245665614955,42.01848990594757,High Temperature Alert,None,No incidents,OP-4426,19.409260473437964,Normal Load,Performance stable with a load of 1319.6462712992316 KW and temperature 90.68408994955723°C
9,2490,57000,2,42,351,3,184,0,0.0,2.61,32,49,66,13.4,51.0,4.666666666666667,0.2222222222222222,0.3333333333333333,0.0,0.00015789473684210527,0.04368421052631579,0.02564102564102564,TX-9176,2001-07-03,2021-12-12,No major replacements,MNT-33509,Preventive Maintenance,2023-05-09,1723.9220275478776,42.18414470120863,4.337370833912958,96.03020394907983,36.20938250478608,None,None,No incidents,OP-1891,19.409260473437964,High Load,Performance stable with a load of 1723.9220275478776 KW and temperature 42.18414470120863°C
8,1210,27000,3,166,454,0,43,0,0.0,1.0,32,55,18,13.4,51.0,20.75,0.375,0.0,0.0,0.0002962962962962963,0.044814814814814814,0.01762114537444934,TX-4546,2009-01-30,2022-08-23,No major replacements,MNT-60916,Preventive Maintenance,2023-12-01,1972.1857992100836,32.06767910897948,1.5849837778679066,33.47084974834202,19.55802584363745,None,Storm,Severe weather affecting transformer,OP-7764,19.409260473437964,High Load,Performance stable with a load of 1972.1857992100836 KW and temperature 32.06767910897948°C
8,5570,22800,2,323,989,0,0,0,0.0,1.0,32,38,24,13.4,51.0,40.375,0.25,0.0,0.0,0.0003508771929824561,0.2442982456140351,0.008088978766430738,TX-3620,2006-02-11,2021-01-06,No major replacements,MNT-66803,Preventive Maintenance,2021-11-21,1256.4065320618986,24.599256501730693,2.717548601711437,96.87166295578142,38.459934291257184,None,None,No incidents,OP-2239,19.409260473437964,Normal Load,Performance stable with a load of 1256.4065320618986 KW and temperature 24.599256501730693°C
8,8470,44500,3,318,569,12,0,0,0.0,1.0,32,51,18,13.4,51.0,39.75,0.375,1.5,0.0,0.00017977528089887642,0.1903370786516854,0.014059753954305799,TX-8181,2008-10-01,2020-09-07,No major replacements,MNT-87525,Preventive Maintenance,2021-01-04,488.0339608965226,92.91371587310977,5.199587356563119,94.85749899153377,13.527665825274966,High Temperature Alert,None,No incidents,OP-6241,19.409260473437964,Normal Load,Performance stable with a load of 488.0339608965226 KW and temperature 92.91371587310977°C
8,12200,49200,6,646,3020,0,0,0,0.0,1.0,32,55,17,13.4,51.0,80.75,0.75,0.0,0.0,0.00016260162601626016,0.24796747967479674,0.0026490066225165563,TX-7376,2014-04-26,2021-04-28,No major replacements,MNT-52966,Preventive Maintenance,2021-08-08,1132.542476294581,20.977133522236848,8.442030056899318,89.85419083948842,11.601048697125893,None,None,No incidents,OP-2131,19.409260473437964,Normal Load,Performance stable with a load of 1132.542476294581 KW and temperature 20.977133522236848°C
8,16200,52900,4,434,1890,0,0,0,0.0,1.0,32,53,14,13.4,51.0,54.25,0.5,0.0,0.0,0.00015122873345935726,0.30623818525519847,0.004232804232804233,TX-8865,2001-06-25,2023-10-14,No major replacements,MNT-86009,Preventive Maintenance,2023-10-31,1751.3436098648738,43.60322141775598,5.585317128168534,50.47634331239125,11.162795916371888,None,Storm,Severe weather affecting transformer,OP-6892,19.409260473437964,High Load,Performance stable with a load of 1751.3436098648738 KW and temperature 43.60322141775598°C
8,8600,40900,4,580,1750,0,0,0,0.0,1.0,32,58,8,13.4,51.0,72.5,0.5,0.0,0.0,0.00019559902200488998,0.21026894865525672,0.004571428571428572,TX-2334,2005-05-05,2020-04-22,No major replacements,MNT-61822,Preventive Maintenance,2023-11-20,759.0566150630788,86.45729121849497,0.7954970102469916,90.2146974042349,6.519826290443986,None,None,No incidents,OP-5014,19.409260473437964,Normal Load,Performance stable with a load of 759.0566150630788 KW and temperature 86.45729121849497°C
8,292,47300,3,39,1390,0,79,0,0.0,1.0,33,55,28,13.4,51.0,4.875,0.375,0.0,0.0,0.00016913319238900633,0.006173361522198732,0.0057553956834532375,TX-7079,2000-09-04,2023-07-26,No major replacements,MNT-37684,Preventive Maintenance,2023-12-16,1882.3106578672082,32.7585091817446,6.669124348506793,72.37635475747737,5.143333332860372,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-4683,19.409260473437964,High Load,Performance stable with a load of 1882.3106578672082 KW and temperature 32.7585091817446°C
8,117,47900,2,20,491,0,75,0,0.0,2.18,33,53,15,13.4,51.0,2.5,0.25,0.0,0.0,0.00016701461377870565,0.00244258872651357,0.016293279022403257,TX-4537,2000-05-02,2023-12-06,No major replacements,MNT-87541,Preventive Maintenance,2023-12-14,1684.8612895696253,26.544406120857225,5.003416095126687,98.3846437662648,27.98535677502551,None,Flood,Flood occurred causing minor damage,OP-4613,19.409260473437964,High Load,Performance stable with a load of 1684.8612895696253 KW and temperature 26.544406120857225°C
